id_EXIST,lang,text,gold_label,predicted_label,NO_probability,YES_probability,confidence
300429,es,"@MissMalefica17 Va por el camino de la calabaza Ivana Yturbe.   Dejo los estudios para ser una chica reality, después se buscó un marido para que la mantenga!!!  Ese será su final de esta cara de chancleta. 😝😝😝 https://t.co/Dxc8xVShle",YES,NO,0.6278446349322446,0.3721553650677554,0.6278446349322446
300438,es,"No olvidemos que la mitad de la población mundial ha realizado históricamente labores reproductivas, las cuales han sido invisibilidades por el patriarcado  para sostener un sistema injusto y desigual. Que no me desampare la conciencia feminista ni la conciencia de clase.",NO,YES,0.419201998767083,0.580798001232917,0.580798001232917
300443,es,OKEY PERO CUANDO SUS OJOS SE PONEN ROJOS POR SU MAGIA NANANANA ES INCREÍBLE COMO WANDA SIMPLEMENTE EXISTE Y YO ELIJO SER SU PERRA https://t.co/SN4fE2odPc,YES,NO,0.5805165871886191,0.41948341281138096,0.5805165871886191
300447,es,"El lobo Carrasco si puede le come la polla a Messi a dos manos, que cansino",YES,NO,0.6977022682774172,0.30229773172258273,0.6977022682774172
300452,es,"@PSOE @Adrilastra La prostitución forzada, el proxenetismo, el rufianismo, la trata o como queráis llamarlo, ya está contemplado en el Código Penal como delito. Lo que no se debe ilegalizar, sea o no moralmente reprochable, es que una persona disponga de su cuerpo libremente.",NO,YES,0.4114545762834715,0.5885454237165285,0.5885454237165285
300456,es,Esperando a Divididos por primera vez veo un show de Nathy Peluso...te puede gustar o no pero tiene una fuerza de san puta y una banda impresionante.,NO,YES,0.42649801176582935,0.5735019882341706,0.5735019882341706
300460,es,@DTech_M @Simonstruacion Tw : putofobiate apuñalaria si pudiera,YES,NO,0.5390747878332941,0.4609252121667059,0.5390747878332941
300464,es,Es literalmente romantización de relaciones abusivas pero ahora en live action🤪🤪🤩🤩,YES,NO,0.6436260102242175,0.35637398977578255,0.6436260102242175
300467,es,"@Gabriel91581545 @riascos_maribel @LaJornadaMaya No Gabriel, no son mayoría, la mayoría está reprimida por ustedes que es distinto. Fijate cuántas leyes salieron a favor de todo lo que te quejas y después decime cuál es la mayoría y cuál es la democracia.",NO,YES,0.4702384466444286,0.5297615533555714,0.5297615533555714
300473,es,"@Dekar_87 En diseño es muy parecida, pero cambia en varios detalles (y se nota que es mujer).",NO,YES,0.28092508563786267,0.7190749143621373,0.7190749143621373
300476,es,"Leí maricoona, creativo la dvd, dejando de lado ✨la misoginia y sexismo✨ You tried ⭐ https://t.co/iAyAXxVOOX",YES,NO,0.5103911340013474,0.4896088659986526,0.5103911340013474
300477,es,"Siempre y lo será una mierda, con su transfobia, machismo, homofobia, sexismo, xenofobia, y los personajes insoportables, y la gente tienen el cerebro tan pequeño que aprenden gilipolleces https://t.co/QyxKK4YDnZ",NO,YES,0.41414202418559143,0.5858579758144086,0.5858579758144086
300480,es,"@EstherCuadrado3 @LauraFreixas Efectivamente, acabas de descubrir que las personas cis también modifican constantemente su cuerpo para adaptarlo al género. La diferencia es que si es para ajustarse al género qasociado a su sexo biológico nadie cree que sea una patología, si es al revés sí.",NO,YES,0.4711401204682516,0.5288598795317484,0.5288598795317484
300481,es,"El aislamiento y el exceso de pornografía no hacen buena compañía.Prefiero socializar con mujeres y verlas como personas, que estar creándome una falsa película de continuo sexo y pollas metidas en orificios. Desde luego esto último no me ayuda a construir habilidades sociales.",YES,NO,0.552270473651677,0.44772952634832297,0.552270473651677
300483,es,"@krazytoxic Yo sigo esperando a q' pase y eliminesEl erotismo,Y des paso al sexo rudo, oral, masoquista y todo eso...😁",YES,NO,0.6459523481595111,0.354047651840489,0.6459523481595111
300484,es,"@radioconvos899 @pasaroncosas899 #miercolesdegrieta 100 % papel, los que usan libro electronico, seguro practican sexting, es decir, no la ponen nunca, aparte de que libro virtual me suena a cositorto.",YES,NO,0.5291014995882265,0.4708985004117735,0.5291014995882265
300486,es,"Las #apps  pueden representar un riesgo en ciertos escenarios, por lo que es necesario conocer las posibles amenazas. Les comparto mi artículo en @IDConline https://t.co/0sf2d72aqf",NO,YES,0.4550869621907091,0.5449130378092909,0.5449130378092909
300487,es,"Un hombre fue aprehendido por un caso de ""sextorsión"" contra un linqueño-La víctima es un hombre de 69 años.https://t.co/8iYjzKUuHU https://t.co/I5CV9s1l3v",NO,YES,0.36610036056426865,0.6338996394357314,0.6338996394357314
300500,es,"@dama_prohibida Entonces tienes dos soluciones cuando de amor se trate: ir con el sujetador de otro color, o directamente, ir sin sujetador 😈😈😈",YES,NO,0.6701048070091034,0.3298951929908967,0.6701048070091034
300501,es,"@PoliciaHorny posibles a los tuyos. Por eso megustaría que si podías pasarme unafoto de ellos sin sujetador ni nadapara enseñárselos al cirujano, y quequeden lo más parecidos posibles alos tuyos.Espero que puedasayudarla, un abrazo fuerte",YES,NO,0.5255630126526961,0.4744369873473039,0.5255630126526961
300504,es,#TintaVioleta 🟣 Mercedes D’Alessandro explicó por qué es relevante hablar de la relación de las juventudes y de las mujeres con la plata y las finanzas.Leé la nota en https://t.co/Kox3XJMEOA@dalesmm #Economia #finanzas #dinero #Luminar https://t.co/GzRMsSA2Uk,NO,YES,0.29969765520181935,0.7003023447981807,0.7003023447981807
300506,es,"@ESTOESCLASE @IreneMontero Ahora ya no habrá un techo de cristal, ahora habrá un abismo menstrual.Están las tontas, luego las muy tontas y luego las cajeras del Saturn convertidas en Ministras por la vía conyugal.",NO,YES,0.4989842508421455,0.5010157491578545,0.5010157491578545
300527,es,@Mardominguez03 Merece cárcel. Lo que hizo se llama VIOLACIÓN y es ILEGAL.,YES,NO,0.629322928554463,0.370677071445537,0.629322928554463
300529,es,"@RaulZamudioraul Los cómicos amenazaron que esta semana iba El Especial del Humor, Risas y Salsa y además el Chavo , pero nunca dijeron que también iba la Serie Rosa, con el capítulo Violacion sin Resistencia!! Buajajajajjaja",YES,NO,0.6542278703611166,0.34577212963888343,0.6542278703611166
300531,es,Increíble la cantidad de plata que nos está sacando esta mina cuyo único mérito fue llorar en cámara denunciando violación. https://t.co/pAdzTBtfBn,YES,NO,0.5656249918161886,0.43437500818381136,0.5656249918161886
300532,es,"2/2. Twitter bloquea la cuenta y exige que se eliminen los tuits que mencionan a otros soldados, y el tuit con el soldado ruso (que fue objeto de la denuncia) resultó no violar las reglas de Twitter... No hace falta más prueba de la apología de la violencia en esta red social.",NO,YES,0.48030753344313215,0.5196924665568678,0.5196924665568678
300535,es,El negocio del fútbol no puede seguir haciendo oídos sordos a la violencia machista.Prendemos nuestras redes para gritarle al abusador Sebastian Villa que La Pelota No Se Mancha!! Y decimos#VillaMachitoViolento#BocaComplice#AfaEncubridora https://t.co/T7FatWh5aN,YES,NO,0.5223602722934859,0.47763972770651403,0.5223602722934859
300536,es,🗣️ Móstoles guarda un minuto de silencio en condena de la violencia machista👉🏻  https://t.co/PxipLt75Lv#⃣ #LaVozdeMóstoles #25DeMayo #Móstoles #ViolenciaMachista👥 @AytoMostoles,YES,NO,0.5140911349210266,0.4859088650789734,0.5140911349210266
300541,es,Me cago en todos tus muertos y a los vivos me los violo. Me hago unos garbanzos en craneo de tu madre y a tu perro le acaricio un poco tras la cabeza. A doblar rodillas tu padre cuando llorando me suplique que deje el cadáver de su esposa. Ojala se os caigan todos los cacharros. https://t.co/CeIzHsOb2p,YES,NO,0.5414385712786878,0.45856142872131217,0.5414385712786878
300543,es,"@QuePasaEnSN @DrManueldelaO Así como Debanhi se cayó en la cisterna sola y se violó sola, así le volvió a salir otra apéndice al Bronco… así los milagros del Nuevo NL",YES,NO,0.5996128802675618,0.4003871197324382,0.5996128802675618
400003,en,"#everydaysexism Some man moving my suitcase in the overhead luggage storage on a train to what he thinks is a better position (why?!) and now completely out of my reach for when I have to rush off the train in a couple of stops. Women can't arrange their own luggage, apparently.",YES,NO,0.5321959756154281,0.4678040243845719,0.5321959756154281
400005,en,"@ShelfStoriesGBL To me this has the same negativity as gamergate, where people want to act like it's about journalistic ethics, but it's really an excuse to attack creators they don't like.",NO,YES,0.4660655042776185,0.5339344957223815,0.5339344957223815
400008,en,@ReproRights @AbortionStories Getting Twitter harassed for pro choice . https://t.co/koF92Bs3Cy,YES,NO,0.7231752799101479,0.2768247200898521,0.7231752799101479
400014,en,"What more would you add?(NB: This particular conversation topic is about women &amp; girls. The men &amp; boys conversation topic will be discussed separately, and if you’re gonna notallmen on this thread, then you really don’t know or care about women &amp; girls at all…)",NO,YES,0.27747986828364746,0.7225201317163525,0.7225201317163525
400021,en,I sincerely wish the US was this progressive on women’s rights. #stopstreetharassment #MeToo https://t.co/rc9D1jHnOZ,YES,NO,0.5300209698364472,0.4699790301635528,0.5300209698364472
400027,en,Wishing all of you a very happy women's day#womensday #internationalwomensday #women #womenempowerment #womensupportingwomen #womenpower #happywomensday #iwd #girlpower #love #womenempoweringwomen #womeninspiringwomen #motivation  #womensmarch #art #womensrights  #bjainrx https://t.co/klH7uJyBHd,NO,YES,0.49160067461278845,0.5083993253872116,0.5083993253872116
400029,en,#GOP raising Taxes and controlling #WomensRights  #RepublicansAreDestroyingAmerica https://t.co/IaK0pLAQHx,YES,NO,0.8445936765532914,0.15540632344670857,0.8445936765532914
400030,en,Freedom convoy Toronto waving Pro-Life flag.They're living in the wrong decade. #WomensRights https://t.co/MxAOJlXsVJ https://t.co/cDVn9Iba6Q,YES,NO,0.7472342276601402,0.25276577233985975,0.7472342276601402
400032,en,@sage_ranae This world wouldn’t last a day without women😴,NO,YES,0.3226974838586678,0.6773025161413322,0.6773025161413322
400034,en,Nearly 10% of students will encounter sexual misconduct at school. #massexodushttps://t.co/J5B9KHS39w,YES,NO,0.7224419103954518,0.27755808960454814,0.7224419103954518
400039,en,"@AubryAndrews Androcentrism makes men think that if it isn’t about them, it doesn’t exist.",NO,YES,0.48392870395776877,0.5160712960422312,0.5160712960422312
400044,en,@5heriBr0wn @stinkythinktank @nubbin00_ @MeganMcD411 @wellroundednut @frggystyl @HauntedJennifer @normhotchkiss At first I was scared of him. But after some stalking I found out about his artistic side. Then I realized he can be sweet and salty. Like a good treat. He gardens too.About as good as a man can get.,YES,NO,0.5745547342622219,0.425445265737778,0.5745547342622219
400051,en,"@realwilliamN @Tukatara @hasanthehun @jordanbpeterson It’s called identity politics and subversive culture. Yes, they are trying to upend cultural norms of what they view as “traditional”beauty standards by attempting to redefine what constitutes attractive and displaying controversial images in order to virtue signal.",YES,NO,0.5674584118799382,0.4325415881200618,0.5674584118799382
400063,en,"i hate when people stare, like yes bitch i’m pregnant and what???",NO,YES,0.4775639539125407,0.5224360460874593,0.5224360460874593
400065,en,@pkburnett @MaadyBK67 @hatchjenn You should take a getting bitches class,YES,NO,0.5070379002781005,0.4929620997218995,0.5070379002781005
400066,en,"Tankie Centricide:-HE SCREAMS FRENCH PERSON RAISED BY SLAVIC FAMILY-he just like me frfr-has may 68 posters in his room-bitches about ABSOLUTELY EVERYTHING like only a true french would-""ancom listen to this banger"" and its either katiusha or l'amant de st jean no inbetween. https://t.co/oFVTlcCtsz",YES,NO,0.6913806522968711,0.30861934770312893,0.6913806522968711
400068,en,"Remember, Amber Heard shows us why you do not ""believe all women""But you also do not blame all women.Judge individuals individually.",NO,YES,0.24478821250632687,0.7552117874936731,0.7552117874936731
400073,en,local spaniards need to stfu tbh yall out here talking shit ab ukraine when yall literally bullied the living shit out of chanel when she won benidorm fuck off,NO,YES,0.4839781105987726,0.5160218894012274,0.5160218894012274
400077,en,@mobfighter63 @JarJarAbramss Also this may make people call me sexist but I’m sorry I wanted to see Obi Wan spend his time with a Young Luke and see how their bond grew over the years especially much to the anger of Owen. Leia’s relationship with Obi Wan was through the knowledge of her father,NO,YES,0.46467247162468517,0.5353275283753148,0.5353275283753148
400093,en,@rjg2386 I only want mega max super cock block super bomb plays from you.,YES,NO,0.5102977137035849,0.48970228629641505,0.5102977137035849
400099,en,"Okay legit what is the point of adding Uroktor, Zamites, or Jagras in MHRise if you arent gonna add Agnaktor, Zamtrios, or Great Jagras. What a fucking cock tease. Actually disappointing and a wasted opportunity.There's even a baby Tetsucabra but no big Tetsucabra? Why.",NO,YES,0.4257567619530398,0.5742432380469602,0.5742432380469602
400102,en,"@sean_antrim @Acosta Ok, you’re either high, drunk, or crazy. My initial comment specifically said “assault STYLE weapons.” Get help dude. You need it.",NO,YES,0.49277044198388775,0.5072295580161122,0.5072295580161122
400106,en,@janetadefabi @ChelseaFC Just go cook for your husband and shut up...Everyone makes mistakes....How quickly people forget . Just the other day he had a fantastic UCL run and assisted Havertz in the Ucl final...you showered praises on him didn't you??,YES,NO,0.581527985857573,0.4184720141424269,0.581527985857573
400112,en,@Lucesheffield @JuliaPa28346879 What is 'difference feminism'?? Never heard of this before.,YES,NO,0.52205659931464,0.47794340068535995,0.52205659931464
400114,en,"@Evilagram and people confusing the two actually sets us back, eg “protection” of women, tradwifeism, TERFism, difference feminism, etc. that are built on an apparent love of female aesthetic are useless and actially harmful to defeating implementation of  #2.",YES,NO,0.5690915263339665,0.43090847366603346,0.5690915263339665
400120,en,"HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.",NO,YES,0.33775392414353966,0.6622460758564603,0.6622460758564603
400128,en,"everyone in the replies missing the point…individual empowerment isn’t much compared to collective liberation, if we were liberated the choices women make wouldn’t be so loaded but we aren’t there yet are we? https://t.co/bYGsCEbMWl",YES,NO,0.5583220391333854,0.44167796086661465,0.5583220391333854
400133,en,@HelleborE04 @BettyBowers @elonmusk u are getting offended cuz u are raised with these ideas of equality between man and women in islam there isn't equality there is justice and justice is to put Avery one in his place man protect and provide and women raise the kids  https://t.co/ALpXlL72BC,YES,NO,0.5062899395567467,0.4937100604432533,0.5062899395567467
400139,en,Join us tomorrow at 2pm for our Is Office Banter Ok? session. Come along to this informative session on how everyday sexism impacts on people and learn more about the Me Too campaign.,YES,NO,0.8000365101914335,0.19996348980856654,0.8000365101914335
400141,en,"BOOK REVIEW ""Sexism dictates the lives of most women and through Jiyoung we are made to realize just how it can potentially ruin us, sometimes even without us noticing until it’s too late"" writes- Keyur Basnet #KimJiyoungBorn1982 #sexualassaulthttps://t.co/EXb7chAF3g",YES,NO,0.6460128962012797,0.35398710379872034,0.6460128962012797
400144,en,"Yellow Fever isn't a compliment and it isn't the same as ""having a type."" This phenomenon, spanning decades, has contributed to the exoticization, objectification, fetishization, and dehumanization of the AAPI community - especially Asian women. (1/4) https://t.co/VIPhbwMlCS",YES,NO,0.6271119303835053,0.37288806961649473,0.6271119303835053
400146,en,"@Jacob_Baker2275 It's hard af if you're female as well.And for God's sake don't fuvkin age. I'm to the point if no one wants to fuck my fat ass, so be it. I'm not here to please any one.Hugs Jacob.",YES,NO,0.5162820589740243,0.48371794102597565,0.5162820589740243
400148,en,"18-year-old Female Killed in Brooklyn home, boyfriend in custodyhttps://t.co/HofoYU2yRI",YES,NO,0.7311411008407572,0.26885889915924277,0.7311411008407572
400158,en,"Sure, I'm all for feminism, but did they really have to call themselves ""Seneca Women"" when they have nothing to do with the Seneca Nation?",NO,YES,0.22147682787167633,0.7785231721283237,0.7785231721283237
400159,en,Did not expect GENTLEMAN JACK to be such an incisive critique of white feminism but it is. That’s both why it’s great and kinda triggering to watch.,YES,NO,0.6874213221848585,0.3125786778151415,0.6874213221848585
400160,en,"@angrydollface @ThatObscurePoet @DrProudman I never claimed I was one; whatever hellscape definition you man-haters are insisting is ""feminism"" is just the ramblings of a vocal minorityI support what the evidence showshttps://t.co/99wWNbQ95DIf reality doesn't back Heard, then its not reality's fault #AmberHeardlsALiar",YES,NO,0.5237056825280952,0.4762943174719048,0.5237056825280952
400166,en,"@SPN_foreverfan @padahugs I'm not fond of the feminization of his character either. I mean, each to their own, but he's masculine (not in a toxic way) and gorgeous to me. I'm don't dream about him pregnant (very popular in fiction), lactating, or in lingerie (also popular), and I don't see him submissive.",YES,NO,0.6166773452760019,0.383322654723998,0.6166773452760019
400168,en,"I'm debating doing a ""feminization"" clip series for all My new sissies, to help them learn how to feminize 🤔",YES,NO,0.5908166711684335,0.40918332883156655,0.5908166711684335
400170,en,@parker__farquer Three for a girl.You're going to have to murder a girl now. The magpie voices told me.,YES,NO,0.6678360200265202,0.3321639799734798,0.6678360200265202
400184,en,Suika gets gangbanged to death https://t.co/vna0ZwRtRN,YES,NO,0.5686559186390101,0.43134408136098984,0.5686559186390101
400185,en,"“I mean I do, but… wouldn’t it be fun to get gangbanged together~?” https://t.co/lNRZ9z53VL",NO,YES,0.44876299622485105,0.551237003775149,0.551237003775149
400187,en,@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.,NO,YES,0.38903918663866244,0.6109608133613376,0.6109608133613376
400188,en,"@BBCYaldaHakim Kabul: Islamic Emirate of Afghanistan has announced the end of co-education in the country, citing ""gender harassment"".Female students will attend universities on Monday, Wednesday, and Saturday while Tuesday, Thursday, and Sunday are fixed for males.",YES,NO,0.718300196198894,0.281699803801106,0.718300196198894
400193,en,"This idea that Jamaicans are exempted from gender roles because ""cook"" and ""clean"" is so dumb. Cooking is not a gender role, its a life skill",NO,YES,0.4407283214120842,0.5592716785879158,0.5592716785879158
400194,en,"""The violent antifeminism of a far-right movement that sees ♀️ principally as vessels for breeding a new white generation expresses itself in a fixation on a return to “traditional” gender roles""Worth every minute to read - take 5 min out of your Sun👇https://t.co/zkdWPpIlzZ",YES,NO,0.7397062071448026,0.2602937928551974,0.7397062071448026
400195,en,"@MrsGreyBull @Miriam2626 Ah! Look! Gender roles are back, too! The don’t believe their own lies.",YES,NO,0.6183324878611367,0.38166751213886324,0.6183324878611367
400199,en,@EyemotionFandom How did we reach a point where blonks are having the audacity to talk about yoongis rap do y'all see who you Stan ? Are y'all ok ?? Your girls can't write can't deliver can't come close to bts's lyricism tf are y'all getting brave for ?? Fashion deals ??,NO,YES,0.4753017318714292,0.5246982681285708,0.5246982681285708
400200,en,"@wolvesey Absolutely brilliant wkend, I’m off on July with the girls, can’t wait!!",NO,YES,0.49795734643798717,0.5020426535620128,0.5020426535620128
400202,en,@Catoishere @HatClub @RahnniFitteds That gold digger is nice but the picture and set up for them are elite. Pinwork is like the revealing of the Mona Lisa. Always a work of art.,YES,NO,0.5718113084858276,0.4281886915141724,0.5718113084858276
400204,en,@RonFilipkowski Not enough is made of the fact that she’s an unabashed gold digger. 🤷🏻‍♂️,YES,NO,0.553394758323462,0.446605241676538,0.553394758323462
400210,en,Dear @starwars fans Can we not harass talented actors of color? Stop being racist douche nozzles. This is why we can't have nice things. Moses is a badass inquisitor and y'all can't handle her badassary. https://t.co/bczGdn6evx,YES,NO,0.5992491038410499,0.40075089615895004,0.5992491038410499
400216,en,stop saying i said this cus she has short hair! some of her gayest looks came from 2017/18 blonde ponytail era!!!!!! know ur herstory https://t.co/YJYVzJVP0L,YES,NO,0.5259364255727454,0.4740635744272545,0.5259364255727454
400218,en,"@Shelly1968real Best way to do that is from behind her, with your hands on her hips",YES,NO,0.5353468192818626,0.46465318071813744,0.5353468192818626
400219,en,some one get those white boy hips moving MAN CANNOT BOUNCE 😭😭😭😭,NO,YES,0.49985636094281316,0.5001436390571868,0.5001436390571868
400224,en,"@_RobYo Y’all are husband and wife and best friends! You guys have so much fun, it’s awesome! You keep each other laughing and smiling😂",NO,YES,0.45315078681736987,0.5468492131826301,0.5468492131826301
400225,en,"@reebecatavares Wait till ur husband messes up, u gonna love the scouser death threats 😂😂",YES,NO,0.6179525550360261,0.38204744496397397,0.6179525550360261
400230,en,@HTFCirno2000 I have an old receipt printer thing but I have no idea how to use it. I would like to fuck with it like you did. https://t.co/UpXFySfBwB,NO,YES,0.4922887583313318,0.5077112416686682,0.5077112416686682
400231,en,Mr Balls i would like to fuck https://t.co/FhFiq7Hamj,NO,YES,0.3797493246400674,0.6202506753599326,0.6202506753599326
400237,en,@BoopBepp @Helloth07860784 @Bronwen85 Yup I hate when men rape and kill women. https://t.co/MyfVPu6THd,NO,YES,0.19668241103794726,0.8033175889620527,0.8033175889620527
400238,en,Calls to clean up Parliament's laddish culture after MP's porn shame https://t.co/3AC2ArWrjF via https://t.co/LiNou8Ixhu,YES,NO,0.7877333272657667,0.21226667273423325,0.7877333272657667
400244,en,@Girlw0ndr I like that a woman acting like a lady thank you,NO,YES,0.31311148294952995,0.68688851705047,0.68688851705047
400246,en,"""Dude Looks Like A Lady"" 💫🎶Aerosmith🎶🎸⚡️💫https://t.co/41OxpV6YWm",YES,NO,0.5210421487423198,0.47895785125768026,0.5210421487423198
400247,en,@gokunaruto3000 Idk wtf you looking at 😂 one looks cgi the other looks like a woman painted green,NO,YES,0.4516528542632544,0.5483471457367456,0.5483471457367456
400249,en,@Tindola @Fewbrix @PacheduZW @drjaytee87 @begottensun @PatsonDzamara Kuda is dangerous not sure why he is a darling of CCC he is like a woman that one. Ane guhwa,YES,NO,0.5071550686554323,0.4928449313445678,0.5071550686554323
400250,en,"@Schneiv @BillKristol They tell us we’re brood mares &amp; must die so cell clumps can live, carry our rapist babies &amp; want us to protest civilly yes he’s mansplaining protest nicely while we are moving toward enslavement. Polite little ladies NO.",YES,NO,0.5527183051809719,0.44728169481902813,0.5527183051809719
400252,en,Mansplaining the concept of a pee drawer to my partner (who want me),YES,NO,0.6282189750849417,0.37178102491505827,0.6282189750849417
400254,en,wonwoo cross legs &amp; jun manspreading 🦋🦋🦋🦋 @pledis_17 https://t.co/2pFi9Lzeji,YES,NO,0.6502518420975607,0.34974815790243935,0.6502518420975607
400255,en,Going weak rn... PLAYING THE GUITAR?!?!?! MANSPREADING!?!??!?! I AM ON MY KNEES https://t.co/yKABMDXGmg,YES,NO,0.8204044441457805,0.17959555585421944,0.8204044441457805
400258,en,@JunusAnna @DaphnaRedliner Why do you feel unsafe sharing a bathroom with a transwoman? Seems like some bigotry you need to unpack yourself. Not further marginalize an already marginalized group.,YES,NO,0.508129477223632,0.49187052277636806,0.508129477223632
400266,en,@jakepbm @GaeaPapaya @Brainramble24 @NeorenaissanceB @men_movie @A24 Can you confront your misogyny? Misandry is hardly a problem in the world by comparison and if it exists its a reaction to abuse,YES,NO,0.5879172643866493,0.4120827356133507,0.5879172643866493
400271,en,"@jcollie @thevivafrei @ewarren I don’t need a man to tell me what to stand up for, thank you.",YES,NO,0.5178539988090393,0.48214600119096074,0.5178539988090393
400274,en,"""not all men"" u are absolutely right because steven grant would never treat me wrong",NO,YES,0.4529277047970137,0.5470722952029863,0.5470722952029863
400286,en,"@Coochie_Chariot female charas being flirty/sexy isnt always bad n i know digimon has always kinda had an objectification-of-women issue (most media does tbh?) but it seems to be nearly the ONLY way the game is interested in presenting women and it kinda sucks, esp since yea. the game IS good",YES,NO,0.5016676921189167,0.49833230788108335,0.5016676921189167
400287,en,@ShelleyKingsto3 @CNP_MacFarlane @CanadianinAB It's objectification &amp; dehumanizing. I saw someone take time out of their day to make a strong political point about Horwath 🙄(sarcasm) -- he Tweeted about how her photo looked like it had lots of photoshop. Such pathetic clowns.,YES,NO,0.5300369729763076,0.4699630270236924,0.5300369729763076
400291,en,"@elonmusk @Astro_Angry Why bother going to Mars if life there is just going to be more of the same toxic sexism, racism and bigotry - the same horrible oppression, unfairness and inequality - that makes Earth a living hell for so many?",YES,NO,0.7524363062668867,0.24756369373311327,0.7524363062668867
400295,en,"@tuckednuts Notice something else tho…Almost every single one, is a man. That’s such a fucking problem that this is how some men believe they should let out their angers and hatred. This society needs to do better, it does not even benefit the men. Patriarchy/misogyny fails everyone",NO,YES,0.44754221979998166,0.5524577802000183,0.5524577802000183
400297,en,"Galaxy brain concept: girl who transitions so she can wear menswear in a stylish, lesbicious sort of way that patriarchy doesn’t let men do https://t.co/wYIotXcAMP",YES,NO,0.5362414881242337,0.4637585118757664,0.5362414881242337
400305,en,"also once I tried to look up info on transmascs with PCOS and I got a """"""""""""""study"""""""""""""" that said we were just angry lesbians with penis envy who need to have our hormonal imbalances corrected 😎😎😎😎😎",YES,NO,0.6373257384316855,0.3626742615683145,0.6373257384316855
400307,en,"@Mistywoman1 Have I missed something, or has phallocentrism become the latest cult?",YES,NO,0.6485802526650544,0.3514197473349456,0.6485802526650544
400308,en,Fuck's sake is it possible to have a furry space that's not explicitly content-restricted and doesn't immediately become yet another showcase for size-queen phallocentrism?,YES,NO,0.6653848624229919,0.3346151375770081,0.6653848624229919
400309,en,"Freud claims girls have a dicklet. The clitoris has phallic significance. Phallocentrism reduces even female genitalia to the Phallus. The other parts of the vagina, the clit, and more constitute the plurality of female sexuality. The clit coexists with non-phallic body parts.",YES,NO,0.7417673315600755,0.2582326684399246,0.7417673315600755
400312,en,"Cyborg politics is the struggle for language and the struggle against perfect communication, against the one code that translates all meaning perfectly, the central dogma of phallogocentrism",YES,NO,0.7773995439101609,0.22260045608983908,0.7773995439101609
400321,en,@LaceyRoseeeeeee @OliveCelesteof Eat out both holes and then slide my dick in you and pound you till you squirt,YES,NO,0.652038718076452,0.347961281923548,0.652038718076452
400322,en,@BNONews it’s ironic that the majority of the people happy about this in the comments are people who can’t get pregnant,YES,NO,0.7327206091284482,0.2672793908715518,0.7327206091284482
400332,en,@LMc2607 @FJLightning007 No I don’t keep talking about your ass! Are you a repressed homosexual perhaps? I heard aos is popular with the gays! It’s ok to be gay you know,NO,YES,0.4802339881991201,0.5197660118008799,0.5197660118008799
400339,en,"@SamiMac7 @SBSNews Be as feminine, masculine, &amp; the whole range of human expression that falls outside those two stunted sex-role-stereotypes (gender), in whatever body you were born in. But sexed bodies have ramifications, especially 4 females, &amp; transgressing those boundaries are dangerous 4 ♀.",NO,YES,0.4947109859169304,0.5052890140830696,0.5052890140830696
400340,en,"@LadyDoctorSays I'm not a sexist at all, women should be empowered, roe v Wade is the law of the land, but I'm so confused.",NO,YES,0.46814287383794095,0.531857126162059,0.531857126162059
400343,en,"""Calling A Man Bald Is Sexual Harassment"" https://t.co/MiSGkB89bs via @YouTube",NO,YES,0.39791544996476114,0.6020845500352389,0.6020845500352389
400344,en,"According to the Human Rights Commission, 1 in 3 people experience sexual harassment at work. We have created an online course  providing strategies to prevent and respond should incidents occur. Start your course at: https://t.co/yC40T3cJao #guardianpst https://t.co/oTwKxFqxQN",YES,NO,0.7061247834357354,0.29387521656426463,0.7061247834357354
400359,en,"@DADiClementi It just shows how money rules the world. I'm so disappointed that Ripley's would even allow it out of the building and to let that Reality Skank get it was an incredible insult. I was waiting for an SUB full of armed robbers to overtake her. In the end, Khloe looked better.",YES,NO,0.6553361862276224,0.34466381377237765,0.6553361862276224
400360,en,Got a new bitch cause my old one couldn’t keep up wit the lifestyle fuck that lil skank .. had to get rich now I got funds to do the things that I want now wit no complaints ..,YES,NO,0.5394832332186252,0.4605167667813748,0.5394832332186252
400363,en,@iitzkeisha I kinda get her point but a slag is too far off for me 😭 https://t.co/Vh0tq57Qc6,YES,NO,0.5586116340724625,0.44138836592753744,0.5586116340724625
400364,en,"@djxmenez yea back when i didn’t even have one to slap, unfortunate !",YES,NO,0.5686081622400294,0.43139183775997064,0.5686081622400294
400371,en,I’m just a pretty little freaky black slut who wants to be filled up with cum and treated like a princess 🥰 Look at the view 🥵  scenes from my first scat video :) #nsfwtwt #blonde #babygirl #creamyebony #creamypussy #daddysgirl #horny #ebonyteen #slut #useme #dmme https://t.co/EVIBF3apqp,NO,YES,0.4768287130644092,0.5231712869355908,0.5231712869355908
400373,en,jealous plss TALK ABOUT HIS NEW ALBUM U WRINKLY SLUTBAG,YES,NO,0.5189329702259988,0.4810670297740012,0.5189329702259988
400380,en,"@VictorHV83 @CP3 Sound like the typa nigga to let his boss sodomize him cause the job comes with perks. Stfu, keep that dick in ya mouth, nd stay way the fuck out there wherever u nd that ignorant ass comment was thought of.",YES,NO,0.6173864784398447,0.38261352156015527,0.6173864784398447
